"Sample","Traverse","hc.nm.","Pmax.µN.","S.µN.nm.","A.nm.2.","hmax.nm.","heff.nm.","Er.GPa.","E.GPa.","H.GPa.","A","hf.nm.","m","X.mm.","Y.mm.","PERCENTDIST","ABSDIST","Drift.nm.s.","Species","Macaca"
"004-1","BuccalCusp",346.263279,12680.63969,212.795456,3803048.715,390.095964,390.956337,96.678796,98.98219891,3.334335,0.431025,264.308487,2.125294,-62.509503,0.454,59.41895094,760.5918748,0.733092,"Colobus guereza","Other"
"004-1","BuccalCusp",334.032035,16031.25264,211.352433,3561031.691,390.77656,390.92014,99.232552,101.8445142,4.501856,3.291486,259.002411,1.739174,-62.505003,0.473,60.94392788,780.1123317,-0.076771,"Colobus guereza","Other"
"004-1","BuccalCusp",344.074366,15858.20484,210.839092,3759183.072,400.221523,400.485411,96.347229,98.61159106,4.218524,5.582019,276.419359,1.649491,-62.501003,0.493,62.53718986,800.5068707,-0.043514,"Colobus guereza","Other"
"004-1","BuccalCusp",343.773852,15556.52375,203.429164,3753179.644,400.764127,401.127442,93.035429,94.92263907,4.144892,1.720039,260.317208,1.841344,-62.496503,0.5125,64.10037827,820.5164532,-0.054159,"Colobus guereza","Other"
"004-1","BuccalCusp",342.508175,15407.87577,197.888224,3727944.935,400.325804,400.904307,90.807148,92.45362243,4.133075,1.463998,255.990464,1.861174,-62.492003,0.5325,65.70177807,841.0151604,-0.087938,"Colobus guereza","Other"
"004-1","BuccalCusp",343.080722,15663.0226,204.736543,3739350.204,399.753136,400.458202,93.806325,95.77925329,4.188702,1.950576,261.13065,1.821196,-62.488503,0.5515,67.21048933,860.3274086,-0.062375,"Colobus guereza","Other"
"004-1","BuccalCusp",339.844535,15842.55722,209.563703,3675101.801,397.889532,396.542893,96.853698,99.17778933,4.310781,2.728991,262.736267,1.76998,-62.484503,0.571,68.76554779,880.2329237,-0.069873,"Colobus guereza","Other"
"004-1","BuccalCusp",340.115254,15250.01558,207.515328,3680456.192,394.276984,395.231721,95.837215,98.04198125,4.143512,0.764678,249.23547,1.986651,-62.480003,0.5905,70.32873316,900.2424673,-0.089409,"Colobus guereza","Other"
"004-1","BuccalCusp",337.005097,15797.16197,224.326623,3619165.03,389.527448,389.820368,104.474777,107.7640884,4.364864,1.846687,258.999337,1.857716,-62.472003,0.6295,73.43884681,940.0534559,-0.135671,"Colobus guereza","Other"
"004-1","BuccalCusp",341.933516,16608.751,218.297618,3716514.182,398.596692,398.995811,100.326562,103.0749837,4.468906,1.774694,258.343404,1.848669,-62.468003,0.649,74.99390624,959.9589835,-0.114399,"Colobus guereza","Other"
"004-1","BuccalCusp",345.79186,16035.78589,209.425394,3793581.111,402.475591,403.219658,95.266341,97.40505538,4.227084,2.055213,264.161146,1.816087,-62.463503,0.6695,76.63350133,980.9466091,-0.06133,"Colobus guereza","Other"
"004-1","BuccalCusp",329.878295,15828.96088,191.204301,3480559.01,391.5638,391.967487,90.804628,92.45083608,4.547821,1.333288,237.801947,1.862227,-62.459503,0.6885,78.15035304,1000.363059,-0.116745,"Colobus guereza","Other"
"004-1","BuccalCusp",338.075143,16447.69539,191.294902,3640197.146,401.188364,402.560769,88.833295,90.27520973,4.518353,5.366299,262.828889,1.625151,-62.450503,0.7275,81.27673277,1040.382261,-0.09944,"Colobus guereza","Other"
"004-1","BuccalCusp",337.198741,14928.73689,202.059667,3622966.892,392.418001,392.610852,94.055085,96.05594144,4.120583,0.511573,241.278086,2.048281,-62.447503,0.747,82.81553696,1060.079714,-0.04719,"Colobus guereza","Other"
"004-1","BuccalCusp",341.131764,15896.11947,198.359067,3700594.087,400.553154,401.235342,91.358963,93.06408222,4.295559,1.126558,248.89297,1.900998,-62.442503,0.7665,84.38683893,1080.193154,-0.090949,"Colobus guereza","Other"
"004-1","BuccalCusp",343.238999,15511.67669,196.610883,3742506.047,402.103791,402.410482,90.045316,91.6118737,4.14473,1.259046,253.82256,1.883356,-62.438003,0.786,85.95003403,1100.202822,-0.083023,"Colobus guereza","Other"
"004-1","BuccalCusp",340.528094,15925.15224,194.922312,3688628.608,401.326128,401.803092,89.921578,91.47527008,4.317364,2.068081,255.213432,1.794243,-62.434503,0.8055,87.49695156,1120.004129,-0.091054,"Colobus guereza","Other"
"004-1","BuccalCusp",343.186068,15649.94367,199.37735,3741450.524,402.577093,402.056635,91.325202,93.02671489,4.182855,1.585176,257.002239,1.847966,-62.430003,0.8255,89.09834381,1140.50274,-0.076104,"Colobus guereza","Other"
"004-1","BuccalCusp",335.231471,16145.26977,198.978076,3584431.031,395.780509,396.087183,93.117207,95.01345077,4.504277,3.12861,255.7797,1.729182,-62.426003,0.845,90.65339996,1160.408226,-0.074256,"Colobus guereza","Other"
"004-1","BuccalCusp",333.201725,15311.91281,191.52034,3544876.007,395.660945,393.163683,90.125816,91.70076085,4.319449,1.332287,243.847792,1.867633,-62.422003,0.8645,92.20845754,1180.313729,-0.10895,"Colobus guereza","Other"
"004-1","BuccalWall",335.175745,10401.063,132.530237,3583342.282,393.958413,394.036254,62.030553,61.47960967,2.902615,0.88783,246.758612,1.87661,-62.295503,-1.3195,0,0,0.178039,"Colobus guereza","Other"
"004-1","BuccalWall",348.235676,12385.7127,188.556276,3842782.181,400.53,397.500992,85.222238,86.31089185,3.223111,9.462581,295.556825,1.551967,-62.275503,-1.317,3.869044877,20.15564437,0.035433,"Colobus guereza","Other"
"004-1","BuccalWall",343.643585,15780.02493,216.256104,3750578.691,398.579391,398.37045,98.935935,101.511342,4.207357,8.176045,282.263313,1.591181,-62.255503,-1.3145,7.738089755,40.31128874,0.066035,"Colobus guereza","Other"
"004-1","BuccalWall",346.460732,16446.40733,231.178771,3807017.537,399.412273,399.816866,104.976077,108.3332828,4.320024,4.664224,278.680745,1.702749,-62.235503,-1.3115,11.6194297,60.5309838,0.025518,"Colobus guereza","Other"
"004-1","BuccalWall",337.902459,17209.62955,235.373338,3636799.073,392.284267,392.739691,109.353438,113.3268756,4.732081,3.211434,263.586479,1.766408,-62.215503,-1.3095,15.47617951,80.62257748,-0.019737,"Colobus guereza","Other"
"004-1","BuccalWall",336.765993,17364.53569,239.147383,3614473.264,390.63092,391.223632,111.449456,115.7329173,4.804168,3.527219,263.864993,1.754005,-62.196003,-1.307,19.24999004,100.2821021,-0.050003,"Colobus guereza","Other"
"004-1","BuccalWall",336.505254,16756.5625,229.593556,3609360.239,392.182727,391.242948,107.072861,110.7199982,4.64253,2.424465,259.121706,1.810287,-62.175503,-1.3045,23.21426926,120.9338662,-0.053756,"Colobus guereza","Other"
"004-1","BuccalWall",342.622715,16614.30564,225.598649,3730225.272,397.793876,397.856774,103.491288,106.6489885,4.453968,1.649279,260.045936,1.871275,-62.156003,-1.302,26.98807874,140.5933853,-0.00582,"Colobus guereza","Other"
"004-1","BuccalWall",336.129872,16811.76752,205.341269,3602005.134,396.967363,397.534117,95.860327,98.06778196,4.667336,3.753978,258.128069,1.702725,-62.136503,-1.299,30.77401798,160.316094,-0.094502,"Colobus guereza","Other"
"004-1","BuccalWall",336.26611,17128.39107,230.023173,3604673.711,391.528988,392.113932,107.342928,111.0281086,4.751717,2.82027,259.404875,1.782196,-62.097003,-1.2945,38.4047513,200.0681134,-0.078969,"Colobus guereza","Other"
"004-1","BuccalWall",335.083693,17350.03599,233.734862,3581544.158,389.92755,390.755863,109.426666,113.4107708,4.844289,1.953323,253.613266,1.847547,-62.077003,-1.292,42.27379465,220.2237499,-0.070116,"Colobus guereza","Other"
"004-1","BuccalWall",345.184905,17360.66519,240.094591,3781408.007,398.918672,399.415609,109.393227,113.3724592,4.591058,4.41947,275.295576,1.716556,-62.057003,-1.2895,46.14283827,240.3793876,-0.085821,"Colobus guereza","Other"
"004-1","BuccalWall",333.315281,17688.01866,240.904273,3547083.455,388.464071,388.382855,113.329671,117.8995419,4.986637,3.74486,260.362118,1.743595,-62.037503,-1.287,49.91665401,260.0389394,-0.071493,"Colobus guereza","Other"
"004-1","BuccalWall",336.196743,16856.43936,224.44643,3603314.865,392.870826,392.523456,104.760225,108.0881293,4.678037,1.334824,249.597953,1.903078,-62.017503,-1.2845,53.78569725,280.1945753,-0.069615,"Colobus guereza","Other"
"004-1","BuccalWall",341.733022,17126.78233,221.339026,3712530.021,400.242842,399.76656,101.77892,104.7124801,4.613237,2.670231,262.044463,1.77986,-61.997503,-1.283,57.6310886,300.2269975,-0.022717,"Colobus guereza","Other"
"004-1","BuccalWall",336.030563,15096.22791,209.740431,3600060.495,389.329533,390.012387,97.940448,100.3945485,4.193326,0.443299,240.091743,2.082932,-61.977003,-1.28,61.60712796,320.9400255,-0.045355,"Colobus guereza","Other"
"004-1","BuccalWall",348.836365,16575.31756,237.245321,3854921.848,401.328025,401.235663,107.059373,110.7046144,4.29978,0.540545,256.21126,2.075759,-61.957503,-1.278,65.3691574,340.538177,0.023898,"Colobus guereza","Other"
"004-1","BuccalWall",343.359589,17199.67976,237.265362,3744911.29,397.062802,397.72808,108.629656,112.4982954,4.592814,3.551272,270.744888,1.751702,-61.938003,-1.2755,69.14293215,360.1975153,-0.050746,"Colobus guereza","Other"
"004-1","BuccalWall",348.646104,15821.06432,231.272821,3851074.791,399.137261,399.952601,104.416336,107.697768,4.10822,3.29272,279.015439,1.767863,-61.918003,-1.272,73.03568679,380.4766747,-0.084467,"Colobus guereza","Other"
"004-1","BuccalWall",344.24616,16696.39425,231.643175,3762617.079,396.422349,398.304716,105.805764,109.2765445,4.437442,1.424224,261.087648,1.903728,-61.878003,-1.268,80.75004896,420.6643555,-0.051762,"Colobus guereza","Other"
"004-1","BuccalWall",340.14264,16509.34671,235.101352,3680998.05,392.643766,392.80933,108.569331,112.429288,4.485019,0.412444,244.045715,2.118468,-61.858003,-1.265,84.63089995,440.8815034,-0.051679,"Colobus guereza","Other"
"004-1","BuccalWall",341.144243,16895.84037,218.194439,3700841.616,399.210764,399.220335,100.491252,103.2604389,4.565405,2.23496,259.269289,1.807341,-61.838503,-1.2625,88.40470247,460.5409862,-0.081803,"Colobus guereza","Other"
"004-1","BuccalWall",337.526854,15638.34918,221.032469,3629413.115,390.149925,390.590378,102.795168,105.8609834,4.308782,0.348062,239.533873,2.135033,-61.799003,-1.2575,96.04755172,500.3561232,-0.083637,"Colobus guereza","Other"
"004-1","BuccalWall",335.877045,17230.29935,231.893803,3597055.324,391.216581,391.603952,108.330416,112.1560653,4.790112,1.14535,247.764465,1.935862,-61.778503,-1.2555,100,520.9462544,-0.112494,"Colobus guereza","Other"
"004-1","LingualBase",322.811384,13707.74296,142.076454,3345649.686,397.874871,395.172475,68.820323,68.63876876,4.097184,2.641234,232.982419,1.681049,-65.781503,-4.0255,88.92875218,159.9413955,0.185363,"Colobus guereza","Other"
"004-1","LingualBase",326.29341,10816.17869,119.198932,3411807.308,398.029834,394.348835,57.176155,56.41582158,3.17022,0.645462,222.800021,1.890542,-65.772503,-4.008,77.98896729,140.2658191,0.30289,"Colobus guereza","Other"
"004-1","LingualBase",321.350506,13030.25311,138.241732,3318075.777,391.904776,392.043267,67.240486,66.96494227,3.927051,3.828497,239.558545,1.617755,-65.763003,-3.99,66.67291369,119.9135105,0.349696,"Colobus guereza","Other"
"004-1","LingualBase",319.982917,12730.59227,130.161182,3292360.443,392.952883,393.337691,63.556888,63.08116186,3.866707,1.574064,222.199757,1.749763,-65.753003,-3.9725,55.47001962,99.76472322,0.274583,"Colobus guereza","Other"
"004-1","LingualBase",315.07722,12124.49012,117.039254,3200894.576,393.410424,392.772243,57.960309,57.23074113,3.787844,1.829313,216.526388,1.701324,-65.744003,-3.955,44.53016034,80.08901298,0.199854,"Colobus guereza","Other"
"004-1","LingualBase",316.755195,11043.7909,102.478653,3232043.188,396.387666,397.580254,50.504452,49.52952255,3.416969,0.961425,205.889018,1.778761,-65.734503,-3.9375,33.45881623,60.17682278,0.153697,"Colobus guereza","Other"
"004-1","LingualBase",302.41465,11349.21859,94.292288,2970431.544,391.831751,392.686231,48.473148,47.44949772,3.820731,3.415479,206.047499,1.550644,-65.725003,-3.9195,22.14281894,39.8246155,0.098564,"Colobus guereza","Other"
"004-1","LingualCusp",339.598325,16015.15545,196.200928,3670235.388,400.118094,400.818049,90.737942,92.37710652,4.363523,2.791933,258.362823,1.745212,-66.757503,-1.416,0,0,0.090431,"Colobus guereza","Other"
"004-1","LingualCusp",333.259814,16278.18074,205.308057,3546005.141,392.476023,392.724775,96.598669,98.89261579,4.590569,3.83813,257.718522,1.702762,-66.726003,-1.44,4.830580715,39.60113635,0.129769,"Colobus guereza","Other"
"004-1","LingualCusp",340.467926,16990.35239,214.544163,3687437.012,400.013154,399.862524,98.989522,101.5715191,4.607632,0.96467,246.106485,1.941541,-66.709503,-1.4515,7.282420868,59.70134002,0.087941,"Colobus guereza","Other"
"004-1","LingualCusp",334.245627,16362.17666,206.124103,3565193.251,393.722963,393.780792,96.721288,99.02971112,4.589422,0.907034,239.406594,1.944744,-66.694003,-1.4635,9.673089981,79.30006305,0.038162,"Colobus guereza","Other"
"004-1","LingualCusp",341.373026,16510.16697,206.579468,3705381.331,401.745374,401.314246,95.083581,97.20129562,4.455727,3.478892,263.891954,1.719463,-66.662003,-1.4875,14.55232185,119.3000419,-0.026544,"Colobus guereza","Other"
"004-1","LingualCusp",330.716016,16889.89623,209.982378,3496718.533,390.734688,391.042136,99.491812,102.1358801,4.830213,6.36134,260.805728,1.619154,-66.646003,-1.4995,16.99193834,139.3000359,0.046386,"Colobus guereza","Other"
"004-1","LingualCusp",333.92472,16628.48309,215.989747,3558941.65,391.753212,391.665249,101.4396,104.3294981,4.672311,2.033454,251.36912,1.822326,-66.630003,-1.5115,19.43155501,159.3000314,-0.113258,"Colobus guereza","Other"
"004-1","LingualCusp",333.573769,16920.7368,220.373596,3552110.717,391.155572,391.160308,103.597945,106.7698167,4.763572,2.7107,254.672679,1.777598,-66.613503,-1.5235,21.92001505,179.7004452,-0.03989,"Colobus guereza","Other"
"004-1","LingualCusp",337.637951,16492.16295,209.350665,3631597.009,396.862845,396.721223,97.333054,99.71418058,4.541298,2.124469,254.403323,1.806576,-66.597503,-1.536,24.39617223,200,-0.040459,"Colobus guereza","Other"
"004-1","LingualCusp",343.318081,16798.80389,224.94318,3744083.32,401.278222,399.328239,102.99945,106.0921208,4.48676,1.870757,261.356582,1.8475,-66.582003,-1.5475,26.75040563,219.3000228,-0.013885,"Colobus guereza","Other"
"004-1","LingualCusp",335.062664,16127.27334,221.754187,3581133.441,392.010967,389.60709,103.823677,107.0256226,4.503399,4.036763,264.681922,1.717753,-66.565503,-1.5595,29.23885313,239.7003338,-0.018192,"Colobus guereza","Other"
"004-1","LingualCusp",314.779702,21832.91734,201.073753,3195386.547,397.57878,396.21593,99.66175,102.3269409,6.832637,5.884696,223.070754,1.594608,-66.549503,-1.572,31.7150239,260,-1.323283,"Colobus guereza","Other"
"004-1","LingualCusp",338.689597,16407.73848,222.533663,3652300.54,394.138602,393.988215,103.168542,106.2835105,4.492439,3.097671,264.080665,1.761901,-66.533503,-1.5835,34.11808176,279.700286,-0.064014,"Colobus guereza","Other"
"004-1","LingualCusp",335.595308,17291.37879,228.383991,3591543.34,392.178797,392.37921,106.772628,110.3776602,4.81447,3.578534,260.764377,1.738365,-66.517503,-1.596,36.59425835,300,-0.058211,"Colobus guereza","Other"
"004-1","LingualCusp",343.985982,16257.52552,225.227939,3757416.944,397.94316,398.12289,102.946692,106.0324185,4.326782,1.488546,261.60398,1.891301,-66.501003,-1.6075,39.04616702,320.1007654,-0.034329,"Colobus guereza","Other"
"004-1","LingualCusp",336.918721,16679.24826,226.734063,3617469.804,392.415546,392.091006,105.620724,109.0660443,4.61075,1.89048,256.056197,1.849228,-66.485503,-1.62,41.47349279,340,-0.059888,"Colobus guereza","Other"
"004-1","LingualCusp",333.031938,16092.93956,207.955255,3541576.671,391.040326,391.07185,97.905345,100.3552067,4.544004,2.109112,251.07258,1.80909,-66.469503,-1.6315,43.87654289,359.7002224,-0.034673,"Colobus guereza","Other"
"004-1","LingualCusp",327.293451,16608.26,193.911483,3430921.056,390.956064,391.529952,92.754074,94.61031153,4.840758,5.457925,252.351237,1.624996,-66.453503,-1.643,46.27964161,379.4008434,-0.068603,"Colobus guereza","Other"
"004-1","LingualCusp",332.312509,17013.63005,215.062675,3527612.742,391.26158,391.645085,101.451721,104.3431744,4.822987,2.070372,248.072569,1.814844,-66.421503,-1.667,51.15886624,419.400763,-0.02105,"Colobus guereza","Other"
"004-1","LingualCusp",342.26619,17780.51487,223.674148,3723129.492,401.307511,401.885892,102.706174,105.7603183,4.775691,4.80701,268.430992,1.678827,-66.405503,-1.679,53.59847923,439.4007283,-0.000671,"Colobus guereza","Other"
"004-1","LingualCusp",333.595808,17184.74615,216.215453,3552539.497,392.5567,393.205606,101.637061,104.5523371,4.837313,12.330497,273.048294,1.511798,-66.389503,-1.6905,56.00160466,459.1015683,0.013662,"Colobus guereza","Other"
"004-1","LingualCusp",338.936508,16293.35544,224.869042,3657169.506,391.854791,393.279323,104.181823,107.4317111,4.455182,1.489864,256.312935,1.89031,-66.373503,-1.703,58.47770626,479.4006675,-0.088502,"Colobus guereza","Other"
"004-1","LingualCusp",333.901546,16643.87764,220.358865,3558490.399,390.300612,390.549633,103.498119,106.6567263,4.67723,6.873902,268.127592,1.620823,-66.357003,-1.715,60.96618206,499.8012105,-0.019019,"Colobus guereza","Other"
"004-1","LingualCusp",337.235843,16076.42606,216.679603,3623695.542,392.605539,392.881688,100.850257,103.664912,4.436473,2.010965,257.11393,1.829891,-66.341503,-1.727,63.35693444,519.4006161,-0.083788,"Colobus guereza","Other"
"004-1","LingualCusp",342.267314,15949.59484,202.806379,3723151.849,400.803811,401.250646,93.123881,95.02086264,4.283896,3.204624,265.022837,1.732199,-66.325503,-1.739,65.79654888,539.4005933,-0.057883,"Colobus guereza","Other"
"004-1","LingualCusp",335.804361,16095.46758,212.09823,3595632.931,392.552205,392.719502,99.102406,101.6983057,4.476393,0.86399,243.62482,1.964697,-66.309503,-1.751,68.23616351,559.400572,-0.06475,"Colobus guereza","Other"
"004-1","LingualCusp",331.364727,16278.38835,199.274865,3509256.415,392.105183,392.630814,94.249662,96.27245466,4.6387,2.568565,248.720472,1.761705,-66.293503,-1.7635,70.71232205,579.700138,-0.029033,"Colobus guereza","Other"
"004-1","LingualCusp",345.227094,15887.5725,210.197207,3782253.554,401.871698,401.915189,95.76051,97.95636101,4.200557,1.204646,257.677096,1.908312,-66.277503,-1.7755,73.15193871,599.7001334,0.05043,"Colobus guereza","Other"
"004-1","LingualCusp",334.012652,15523.02688,200.520388,3560654.156,392.132372,392.072934,94.151766,96.16351205,4.3596,0.909144,241.602733,1.943715,-66.261003,-1.787,75.60385682,619.8009761,-0.026736,"Colobus guereza","Other"
